full_address,lon,lat,School.Code,District.Name,School.Name.x,State.Board.District,Grade.Span,Title.I.School,grade,SPG.Score,EVAAS.Growth.Status,Number.of.Participation.Targets,Graduatio0.Project,Summer.Program,X4.Year.Cohort.Graduation.Rate.Percent,X5.Year.Cohort.Graduation.Rate.Percent,SPG.Grade_14,SPG.Score_14,SPG.Grade_15,SPG.Score_15,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,digital_media_pct,Byod,avg_age_media_collection,X_1_to_1_access,books_per_student,wap_num,wap_per_classroom,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,street_ad,scity_ad,state_ad,szip_ad,type_cd,sna_pgm_type_cd,school_type_txt,calendar_only_txt,student_num,Grad_project_status,stem,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,X_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,LEA.Number,School.No,LEA,School.Name.y,total_pop,pct_male,pct_female,pct_am_in,pct_asian,pct_hispanic,pct_black,pct_white,pct_multi,pct_pac_is,CEP,Final.ADM,Free,Reduced,EDS_pct,three_yr_atten_ratio,three_yr_atten_rank,Appro_Amount,Per_Pupil_Appro,Rank_Appro,No.Degree_pct,Vocational_pct,Bachelor_pct,Masters_pct,Advanced_pct,Doctorate_pct,State_PPE,State_PPE_Rank,Federal_PPE,Federal_PPE_Rank,Local_PPE,Local_PPE_Rank,Total_PPE,Total_PPE_Rank,num_teaching_positions,num_teachers_rec_suppl,average_suppl,num_principals,principals_rec_suppl,princ_avg_suppl,num_asst_prin,asst_prin_rec_suppl,avg_asst_prin_supp,t_num_of_buses,t_num_of_Pupils,t_Miles,t_Cost,t_Cost_Per_Bus,t_Cost_Per_Pupil,t_Cost_Per_Mile
"2825 Crane Road, Waxhaw, NC, 28173",-80.7964039,34.9742645,900393,Union County Public Schools,Marvin Ridge High,Southwest Region,12-Sep,0,A,90,Met,23,0,0,95,95,A,91,A,93,0.952,0.56,1.55,0,0,0.8,0.956,0.86,13.23,0.02,0,0.93,0.951,1.27,14.02,0.07,0,1.2,0.05,0,2004,1,9.07,89,1.16,H,1116,1051,997,1006,0.95,0.64,0.49,0.52,0.31,0.18,0.15,0.79,0.68,0.51,2825 Crane Road,Waxhaw,NC,28173,P,R,Regular School,Traditional Calendar,1617,0,0,0.91,0.321,0.192,0.487,78,8,0.359,0.089,0,0.077,0.984,900,393,Union County Public Schools,Marvin Ridge High,1630,0.505521472,0.494478528,0,0.058282209,0.029447853,0.046625767,0.840490798,0.025153374,0,0,1617,30,10,0.0186,95.32,1306,87825791,2097,23,2.1,0,69.3,28,0.4,0.1,5200.55,115,578.12,112,2335.55,31,8114.22,109,2744,2744,3953,51,51,11038,83,83,6003,314,24847,5318501,14331962,45643.19,576.81,2.69
"2827 Ridge Road, Indian Trail, NC, 28079",-80.5709126,35.089095,900343,Union County Public Schools,Porter Ridge Middle School,Southwest Region,8-Jun,0,C,66,NotMet,28,0,0,0,0,B,74,B,71,0.955,0.59,12.29,0,0,0.82,0.959,0.93,22.93,0.17,0,0.93,0.951,0.83,14.64,0.06,0,1.2,0.03,0,2002,1,11.61,95,1.27,M,0,1051,997,1006,0,0.64,0.49,0.52,0,0.18,0.15,0,0.68,0.51,2827 Ridge Road,Indian Trail,NC,28079,P,R,Regular School,Traditional Calendar,1359,0,0,0.986,0.157,0.329,0.514,70,6,0.329,0.099,0,0.014,0.983,900,343,Union County Public Schools,Porter Ridge Middle School,1348,0.518545994,0.481454006,0.005934718,0.016320475,0.172848665,0.116468843,0.660979228,0.026706231,0.00074184,0,1359,411,91,0.3024,95.48,1170,87825791,2097,23,2.1,0,69.3,28,0.4,0.1,5200.55,115,578.12,112,2335.55,31,8114.22,109,2744,2744,3953,51,51,11038,83,83,6003,314,24847,5318501,14331962,45643.19,576.81,2.69
"283 White Plains Rd, Roaring River, NC, 28669",-81.0032703,36.2077719,970368,Wilkes County Schools,Roaring River Elementary,Northwest Region,PK-05,1,C,67,Exceeded,8,0,0,0,0,D,54,C,61,0.952,0.43,2.61,0,0,1.9,0.958,0.07,2.43,0,0,1.04,0.952,0.21,13.15,0.06,0,1.2,0.01,0,1998,0,33.82,24,1.5,E,0,993,997,1006,0,0.29,0.49,0.52,0,0.07,0.15,0,0.48,0.51,283 White Plains Rd,Roaring River,NC,28669,P,R,Regular School,Traditional Calendar,230,0,0,1,0.353,0.294,0.353,17,4,0.235,0,0,0,1,970,368,Wilkes County Schools,Roaring River Elementary,227,0.528634361,0.471365639,0.004405286,0,0.035242291,0.066079295,0.845814978,0.04845815,0,1,230,118,10,0.513,95.62,1042,11436728,1195,88,0,0,69.7,30,0.2,0.2,5964.89,70,1265.4,37,1569.55,89,8799.84,83,753,753,2173,22,22,9106,15,15,2845,94,4621,1229678,2730246,29045.17,590.82,2.22
"2830 Hwy 87, Reidsville, NC, 27320",-79.616604,36.290104,790402,Rockingham County Schools,Williamsburg Elementary,Piedmont Triad Region,PK-05,1,C,62,Met,19,0,0,0,0,C,57,C,56,0.957,0.19,16.57,0,0,1.62,0.943,0.3,9.04,0.07,0,0.9,0.952,0.21,13.15,0.06,0,1.2,0.08,0,1999,0,24.89,52,1.44,E,0,941,997,1006,0,0.46,0.49,0.52,0,0.06,0.15,0,0.2,0.51,2830 Hwy 87,Reidsville,NC,27320,P,R,Regular School,Traditional Calendar,531,0,0,0.971,0.147,0.324,0.529,34,5,0.529,0.118,0,0,1,790,402,Rockingham County Schools,Williamsburg Elementary,516,0.503875969,0.496124031,0,0,0.315891473,0.213178295,0.399224806,0.071705426,0,1,531,286,10,0.5386,95.74,924,15834840,1258,83,2.9,0,68.8,27.8,0.2,0.2,6136.93,59,1036.06,74,1622.43,87,8795.42,84,930,930,2301,25,25,10338,23,23,3166,135,5567,1601882,4108151,30430.75,737.92,2.56
"2831 Crane Road, Waxhaw, NC, 28173",-80.793485,34.974567,900391,Union County Public Schools,Marvin Ridge Middle,Southwest Region,8-Jun,0,A,89,Met,25,0,0,0,0,A,92,A,93,0.983,0.33,2.54,0,0,0.81,0.959,0.93,22.93,0.17,0,0.93,0.951,0.83,14.64,0.06,0,1.2,0.05,0,2013,1,12.58,79,1.27,M,0,1051,997,1006,0,0.64,0.49,0.52,0,0.18,0.15,0,0.68,0.51,2831 Crane Road,Waxhaw,NC,28173,P,R,Regular School,Traditional Calendar,1219,0,0,0.969,0.109,0.234,0.656,64,4,0.375,0.044,0.031,0,1,900,391,Union County Public Schools,Marvin Ridge Middle,1218,0.52955665,0.47044335,0.000821018,0.077175698,0.036124795,0.048440066,0.8136289,0.023809524,0,0,1219,40,10,0.0328,97.14,233,87825791,2097,23,2.1,0,69.3,28,0.4,0.1,5200.55,115,578.12,112,2335.55,31,8114.22,109,2744,2744,3953,51,51,11038,83,83,6003,314,24847,5318501,14331962,45643.19,576.81,2.69
"2832 N NC 87, Elon, NC, 27244",-79.5104199,36.1796574,10308,Alamance-Burlington Schools,Altamahaw Ossipee Elem,Piedmont Triad Region,0K-05,0,B,71,Met,13,0,0,0,0,C,67,C,69,0.955,0.54,1.97,0,0,1.35,0.944,0.22,5.89,0,0,1.24,0.952,0.21,13.15,0.06,0,1.2,0,0,2000,0,22.24,24,0.57,E,0,961,997,1006,0,0.51,0.49,0.52,0,0.15,0.15,0,0.37,0.51,2832 N NC 87,Elon,NC,27244,P,R,Regular School,Traditional Calendar,557,0,0,1,0.176,0.147,0.676,34,11,0.529,0.06,0,0,1,10,308,Alamance-Burlington Schools,Altamahaw Ossipee Elem,560,0.523214286,0.476785714,0.001785714,0.001785714,0.135714286,0.0625,0.767857143,0.026785714,0.003571429,0,557,233,31,0.4183,95.42,1231,36417749,1611,55,0.3,0,76.6,22.7,0.4,0,5529.5,100,1155.92,55,1832.54,67,8517.96,96,1744,1740,4201,36,36,11081,51,51,6313,154,10108,1749255,4517163,29332.23,446.89,2.58
"2833 NC Hwy 55E, Dunn, NC, 28334",-78.660709,35.373132,430330,Harnett County Schools,Coats-Erwin Middle,North Central Region,8-Jun,0,D,53,Met,25,0,1,0,0,D,53,D,48,0.939,1.37,24.39,0.15,0,0.64,0.951,0.62,19.89,0.02,0,0.84,0.951,0.83,14.64,0.06,0,1.2,0.02,0,2000,0,22.12,56,1.08,M,0,945,997,1006,0,0.3,0.49,0.52,0,0.07,0.15,0,0.34,0.51,2833 NC Hwy 55E,Dunn,NC,28334,P,R,Regular School,Traditional Calendar,656,0,0,0.953,0.31,0.286,0.405,42,5,0.262,0.185,0,0.047,0.928,430,330,Harnett County Schools,Coats-Erwin Middle,665,0.539849624,0.460150376,0.010526316,0,0.216541353,0.184962406,0.533834586,0.054135338,0,0,656,382,56,0.5823,93.91,2066,21520012,1063,98,0.2,0,77.3,22.4,0.1,0.1,5730.98,79,945.13,86,1423.2,98,8099.31,110,1505,1505,2266,28,28,5057,43,43,2887,256,12971,2807477,6099030,23824.34,470.21,2.17
"2839 Ridge Road, Indian Trail, NC, 28079",-80.5738163,35.0904988,900342,Union County Public Schools,Porter Ridge High School,Southwest Region,12-Sep,0,B,74,Met,37,0,0,93.2,95,B,77,B,75,0.958,0.6,11.06,0,0,0.8,0.956,0.86,13.23,0.02,0,0.93,0.951,1.27,14.02,0.07,0,1.2,0.08,0,2002,1,10.06,87,1.13,H,1025,1051,997,1006,0.58,0.64,0.49,0.52,0.14,0.18,0.15,0.53,0.68,0.51,2839 Ridge Road,Indian Trail,NC,28079,P,R,Regular School,Traditional Calendar,1664,0,0,0.897,0.244,0.244,0.513,78,10,0.218,0.098,0,0.103,0.994,900,342,Union County Public Schools,Porter Ridge High School,1689,0.511545293,0.488454707,0.003552398,0.024866785,0.130254589,0.121373594,0.693901717,0.024274719,0.001776199,0,1664,387,92,0.2326,95.32,1312,87825791,2097,23,2.1,0,69.3,28,0.4,0.1,5200.55,115,578.12,112,2335.55,31,8114.22,109,2744,2744,3953,51,51,11038,83,83,6003,314,24847,5318501,14331962,45643.19,576.81,2.69
"2840 Colony Rd, Charlotte, NC, 28211",-80.8303826,35.1675874,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,Southwest Region,0K-05,0,B,79,Met,15,0,0,0,0,B,84,A,85,0.978,0,0,0,0,2.31,0.971,0.3,5.46,0,0,0.91,0.952,0.21,13.15,0.06,0,1.2,0.01,1,1996,0,18.32,83,1.69,E,0,1001,997,1006,0,0.54,0.49,0.52,0,0.21,0.15,0,0.53,0.51,2840 Colony Rd,Charlotte,NC,28211,P,R,Regular School,Traditional Calendar,867,0,0,0.94,0.22,0.36,0.42,50,8,0.32,0.058,0.02,0.04,1,600,522,Charlotte-Mecklenburg Schools,Selwyn Elementary,859,0.499417928,0.500582072,0.002328289,0.01862631,0.067520373,0.094295693,0.80209546,0.012805588,0.002328289,0,867,211,10,0.2434,97.76,169,401986016,2764,9,0.2,0,87.2,12.4,0.1,0,5227.1,112,942.34,88,2352.27,27,8521.71,95,10385,10326,6764,171,171,27581,245,225,14745,"1,005",92839,18398877,59062621,58768.78,636.18,3.21
"2843 Ridge Road, Indian Trail, NC, 28079",-80.5759165,35.0935976,900341,Union County Public Schools,Porter Ridge Elementary,Southwest Region,PK-05,0,C,67,NotMet,14,0,0,0,0,C,67,B,70,0.96,0,1.89,0,0,1.22,0.958,0.25,4.78,0,0,0.93,0.952,0.21,13.15,0.06,0,1.2,0.01,0,2000,0,18.69,46,1.35,E,0,1051,997,1006,0,0.64,0.49,0.52,0,0.18,0.15,0,0.68,0.51,2843 Ridge Road,Indian Trail,NC,28079,P,R,Regular School,Traditional Calendar,476,0,0,0.966,0.345,0.31,0.345,29,3,0.207,0.097,0.034,0,1,900,341,Union County Public Schools,Porter Ridge Elementary,464,0.538793103,0.461206897,0.004310345,0.004310345,0.217672414,0.142241379,0.609913793,0.021551724,0,0,476,189,45,0.3971,95.84,844,87825791,2097,23,2.1,0,69.3,28,0.4,0.1,5200.55,115,578.12,112,2335.55,31,8114.22,109,2744,2744,3953,51,51,11038,83,83,6003,314,24847,5318501,14331962,45643.19,576.81,2.69
"2845 Virginia Road, Tyner, NC, 27980",-76.6565,36.232703,210304,Edenton-Chowan Schools,Chowan Middle,Northeast Region,8-Jun,0,D,53,Met,18,0,0,0,0,D,51,C,61,0.949,0.85,18.16,0.21,0,0.66,0.95,0.85,18.16,0.21,0,1.02,0.951,0.83,14.64,0.06,0,1.2,0.01,0,1994,1,18.33,42,1.17,M,0,925,997,1006,0,0.33,0.49,0.52,0,0.1,0.15,0,0.17,0.51,2845 Virginia Road,Tyner,NC,27980,P,R,Regular School,Traditional Calendar,468,0,0,0.972,0.194,0.139,0.667,36,12,0.444,0.132,0,0.028,1,210,304,Edenton-Chowan Schools,Chowan Middle,467,0.511777302,0.488222698,0.002141328,0.002141328,0.059957173,0.413276231,0.496788009,0.023554604,0.002141328,0,468,238,44,0.5085,94.62,1807,3488455,1703,45,0.7,0,72.4,26.9,0,0,7439.17,22,1133.43,59,1920.94,55,10493.54,26,168,168,1299,4,4,7267,6,6,1276,45,1634,417289,1042750,23172.22,638.16,2.5
"2847 Pleasant Grv Sch Road, Burlington, NC, 27217",-79.3056019,36.217398,10372,Alamance-Burlington Schools,Pleasant Grove Elementary,Piedmont Triad Region,PK-05,1,C,61,Exceeded,9,0,0,0,0,D,46,C,60,0.959,0,2.04,0,0,0.67,0.944,0.22,5.89,0,0,1.24,0.952,0.21,13.15,0.06,0,1.2,0,0,1998,0,32.49,25,1.25,E,0,961,997,1006,0,0.51,0.49,0.52,0,0.15,0.15,0,0.37,0.51,2847 Pleasant Grv Sch Road,Burlington,NC,27217,P,R,Regular School,Traditional Calendar,245,0,0,1,0.25,0.45,0.3,19,1,0.3,0.132,0,0,1,10,372,Alamance-Burlington Schools,Pleasant Grove Elementary,256,0.5234375,0.4765625,0.00390625,0,0.27734375,0.23046875,0.42578125,0.0546875,0.0078125,1,245,153,10,0.6245,95.28,1345,36417749,1611,55,0.3,0,76.6,22.7,0.4,0,5529.5,100,1155.92,55,1832.54,67,8517.96,96,1744,1740,4201,36,36,11081,51,51,6313,154,10108,1749255,4517163,29332.23,446.89,2.58
"285 Georges Fork Road, Burnsville, NC, 28714",-82.259385,35.911003,995324,Yancey County Schools,East Yancey Middle,Northwest Region,8-Jun,1,B,74,Exceeded,15,0,1,0,0,B,72,B,72,0.949,0.72,2.9,0,0,0.72,0.944,0.57,5.71,0,0,0.76,0.951,0.83,14.64,0.06,0,1.2,0.01,1,1999,0,22.62,31,1.48,M,0,1029,997,1006,0,0.27,0.49,0.52,0,0,0.15,0,0.79,0.51,285 Georges Fork Road,Burnsville,NC,28714,P,R,Regular School,Traditional Calendar,276,0,0,1,0.24,0.32,0.44,24,7,0.16,0.106,0,0,1,995,324,Yancey County Schools,East Yancey Middle,274,0.54379562,0.45620438,0.003649635,0.003649635,0.178832117,0.01459854,0.777372263,0.02189781,0,0,276,138,30,0.5,94.46,1880,3091472,1406,74,0,0,78.2,21.3,0.6,0,7230.17,27,1297.05,34,2203,34,10730.22,22,194,194,300,9,9,300,5,5,300,39,1550,396758,1426859,36586.13,920.55,3.6
"2857 Hickory Boulevard, Hudson, NC, 28638",-81.4813708,35.8533189,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,Northwest Region,12-Sep,0,A,87,Met,14,0,0,95,93.8,B,81,B,81,0.97,0.42,5.91,0,0,1.35,0.948,0.52,8.83,0.05,0,1.25,0.951,1.27,14.02,0.07,0,1.2,0,0,1950,0,0,8,0.53,H,998,982,997,1006,0.31,0.38,0.49,0.52,0,0.11,0.15,0,0.31,0.51,2857 Hickory Boulevard,Hudson,NC,28638,P,R,Regular School,Traditional Calendar,237,0,0,1,0.167,0.222,0.611,18,6,0.556,0.105,0,0,1,140,305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,238,0.529411765,0.470588235,0.004201681,0.008403361,0.067226891,0.029411765,0.857142857,0.033613445,0,0,237,86,10,0.3629,96.56,388,14822012,1239,84,0.1,0,70.4,28.7,0.6,0.1,6184.32,56,971.52,80,1797.03,71,8952.87,76,850,814,1751,26,26,6595,17,17,4305,120,5482,1166107,3033872,25282.27,553.46,2.6
"2859 Hickory Blvd SW, Hudson, NC, 28638",-81.481328,35.8532749,140309,Caldwell County Schools,Caldwell Early College,Northwest Region,13-Sep,0,A,94,Met,16,0,0,95,95,A,93,A,90,0.963,0.27,0,0.27,0,1.11,0.948,0.52,8.83,0.05,0,1.25,0.951,1.27,14.02,0.07,0,1.2,0,0,1950,0,0,17,1.13,H,1054,982,997,1006,0.43,0.38,0.49,0.52,0,0.11,0.15,0,0.31,0.51,2859 Hickory Blvd SW,Hudson,NC,28638,P,R,Regular School,Traditional Calendar,377,0,0,0.944,0.111,0.278,0.611,18,4,0.389,0,0,0.056,1,140,309,Caldwell County Schools,Caldwell Early College,379,0.393139842,0.606860158,0.002638522,0.01055409,0.110817942,0.034300792,0.817941953,0.023746702,0,0,377,116,38,0.3077,96.5,406,14822012,1239,84,0.1,0,70.4,28.7,0.6,0.1,6184.32,56,971.52,80,1797.03,71,8952.87,76,850,814,1751,26,26,6595,17,17,4305,120,5482,1166107,3033872,25282.27,553.46,2.6
"286 ICC Loop Road, Spindale, NC, 28160",-81.9105859,35.3365745,810385,Rutherford County Schools,Rutherford Early College High School,Western Region,13-Sep,0,A,89,Met,10,1,0,95,95,B,83,A,87,0.982,1.18,7.69,0.59,0,0.99,0.941,0.93,21.31,0.16,0,0.86,0.951,1.27,14.02,0.07,0,1.2,0,0,2001,1,40.17,6,0.75,H,1026,922,997,1006,0.6,0.45,0.49,0.52,0,0.09,0.15,0,0.34,0.51,286 ICC Loop Road,Spindale,NC,28160,P,R,Regular School,Traditional Calendar,169,1,0,0.667,0.5,0.167,0.333,6,1,0.333,0,0,0.333,1,810,385,Rutherford County Schools,Rutherford Early College High School,171,0.397660819,0.602339181,0.01754386,0.023391813,0.116959064,0.064327485,0.736842105,0.040935673,0,1,169,49,10,0.2899,97.59,180,13095375,1603,56,1.3,0,71.3,26.7,0.5,0.2,6406.89,44,1137.45,58,1703.63,77,9247.97,62,545,545,1100,18,18,10945,18,18,3167,98,4195,1331932,3054445,31167.81,728.12,2.29
"286 Learning Parkway, Forest City, NC, 28043",-81.8744951,35.3474945,810336,Rutherford County Schools,Forest City-Dunbar Elementary School,Western Region,PK-05,1,C,61,NotMet,14,0,1,0,0,D,54,C,58,0.95,0,14.06,0,0,0.82,0.941,0.16,6.6,0,0,0.86,0.952,0.21,13.15,0.06,0,1.2,0.05,0,1993,0,30.98,33,0.89,E,0,922,997,1006,0,0.45,0.49,0.52,0,0.09,0.15,0,0.34,0.51,286 Learning Parkway,Forest City,NC,28043,P,Y,Regular School,Year-Round Calendar,441,0,0,0.97,0.235,0.235,0.529,33,8,0.303,0.12,0,0.03,0.923,810,336,Rutherford County Schools,Forest City-Dunbar Elementary School,430,0.518604651,0.481395349,0,0.004651163,0.153488372,0.376744186,0.358139535,0.106976744,0,1,441,387,10,0.8776,95.25,1376,13095375,1603,56,1.3,0,71.3,26.7,0.5,0.2,6406.89,44,1137.45,58,1703.63,77,9247.97,62,545,545,1100,18,18,10945,18,18,3167,98,4195,1331932,3054445,31167.81,728.12,2.29
"2860 Alderman Road, Fayetteville, NC, 28306",-78.8611247,34.8963656,260364,Cumberland County Schools,Alderman Road Elementary,SandHills Region,PK-05,1,C,60,Met,16,0,1,0,0,C,58,C,60,0.944,0.43,9.01,0,0,1.75,0.95,0.58,10.74,0,0,1.36,0.952,0.21,13.15,0.06,0,1.2,0,0,1999,0,23.06,31,0.61,E,0,952,997,1006,0,0.4,0.49,0.52,0,0.12,0.15,0,0.31,0.51,2860 Alderman Road,Fayetteville,NC,28306,P,R,Regular School,Traditional Calendar,699,0,0,0.979,0.191,0.191,0.617,47,6,0.319,0.104,0,0.021,0.922,260,364,Cumberland County Schools,Alderman Road Elementary,706,0.529745042,0.470254958,0.029745042,0.008498584,0.123229462,0.303116147,0.458923513,0.076487252,0,0,699,425,40,0.608,94.42,1901,78236913,1567,59,4.8,0,71.5,23.2,0.2,0.2,5413.29,106,1180.42,50,1671.5,82,8265.21,105,3080,3080,3523,85,85,10233,120,120,5213,440,26044,4755984,14744660,33510.59,566.14,3.1
"2872 Water Plant Road, Maiden, NC, 28650",-81.157767,35.588884,180326,Catawba County Schools,Charles H Tuttle Elementary,Northwest Region,0K-06,1,B,71,Met,14,0,0,0,0,C,68,B,70,0.961,0,1.84,0,0,1.18,0.95,0.31,3.07,0,0,1.2,0.952,0.21,13.15,0.06,0,1.2,0.09,0,2003,0,28.54,14,0.56,E,0,1007,997,1006,0,0.52,0.49,0.52,0,0.13,0.15,0,0.46,0.51,2872 Water Plant Road,Maiden,NC,28650,P,R,Regular School,Traditional Calendar,488,0,0,1,0.103,0.138,0.759,29,5,0.379,0.033,0,0,1,180,326,Catawba County Schools,Charles H Tuttle Elementary,491,0.482688391,0.517311609,0.00203666,0.036659878,0.144602851,0.026476578,0.765784114,0.024439919,0,0,488,187,39,0.3832,96.34,482,24914400,1525,65,1,0,66.3,32.4,0.1,0.3,5512.8,101,969.77,82,1844.1,65,8326.67,104,1153,1153,3787,28,28,6069,34,34,4311,179,10065,1761827,4689857,26200.32,465.96,2.66
"2875 Pace Road, Hendersonville, NC, 28792",-82.3703869,35.374127,450322,Henderson County Schools,Edneyville Elementary,Western Region,0K-05,1,B,73,Exceeded,13,0,1,0,0,D,51,C,57,0.957,0,1.51,0,0,1.39,0.954,0.02,2.84,0,0,1.64,0.952,0.21,13.15,0.06,0,1.2,0.01,0,1998,0,26.46,48,1.2,E,0,1014,997,1006,0,0.37,0.49,0.52,0,0.13,0.15,0,0.49,0.51,2875 Pace Road,Hendersonville,NC,28792,P,R,Regular School,Traditional Calendar,463,0,0,1,0.063,0.25,0.688,32,3,0.25,0.142,0,0,1,450,322,Henderson County Schools,Edneyville Elementary,460,0.519565217,0.480434783,0.002173913,0.010869565,0.334782609,0.030434783,0.591304348,0.030434783,0,0,463,314,41,0.6782,95.38,1259,23525770,1742,41,0.1,0,65.3,33.7,0.9,0,5652.12,89,1041.44,72,1867.73,61,8561.29,92,903,903,3705,23,23,5823,15,15,4849,111,6251,1073153,3292400,29661.26,526.7,3.07
"288 Forest Lake Boulevard, Mooresville, NC, 28117",-80.9227328,35.5699331,490390,Iredell-Statesville Schools,Woodland Heights Elementary,Southwest Region,PK-05,0,B,79,NotMet,12,0,0,0,0,B,81,B,80,0.962,0.13,1,0,0,2.98,0.956,0.17,4.84,0.02,0,1.17,0.952,0.21,13.15,0.06,0,1.2,0,0,2002,0,15.72,34,0.83,E,0,1026,997,1006,0,0.51,0.49,0.52,0,0.2,0.15,0,0.51,0.51,288 Forest Lake Boulevard,Mooresville,NC,28117,P,R,Regular School,Traditional Calendar,798,0,0,1,0.119,0.143,0.738,42,3,0.31,0.071,0,0,1,490,390,Iredell-Statesville Schools,Woodland Heights Elementary,786,0.520356234,0.479643766,0.001272265,0.019083969,0.039440204,0.010178117,0.900763359,0.029262087,0,0,798,49,10,0.0614,96.24,553,33712250,1633,52,0,0,71.8,28,0.1,0.1,5234.47,111,923.73,91,1816.63,70,7974.83,115,1209,1209,2575,36,36,15760,31,31,4724,210,11474,2543800,5913283,28158.49,515.36,2.32
"29 Bunn Elem School Road, Bunn, NC, 27508",-78.2499969,35.9539381,350308,Franklin County Schools,Bunn High,North Central Region,12-Sep,0,B,73,Exceeded,34,1,1,81.6,84.6,C,69,C,66,0.917,0.35,25.49,1.05,0,1.99,0.945,1.12,18.14,0.89,0,1.52,0.951,1.27,14.02,0.07,0,1.2,0,1,1995,0,11.88,47,0.89,H,958,952,997,1006,0.47,0.39,0.49,0.52,0.13,0.14,0.15,0.42,0.39,0.51,29 Bunn Elem School Road,Bunn,NC,27508,P,R,Regular School,Traditional Calendar,859,1,0,0.923,0.302,0.226,0.472,52,5,0.189,0.204,0,0.038,0.946,350,308,Franklin County Schools,Bunn High,879,0.50625711,0.49374289,0.004550626,0,0.153583618,0.261660978,0.552901024,0.027303754,0,0,859,386,57,0.4494,92.01,2281,14472841,1722,43,4.8,0,71.4,23.4,0.2,0.2,6261.15,50,1010.64,76,1933.55,53,9205.34,65,673,673,3216,17,15,5570,21,21,2900,102,5137,1501837,3039852,29802.47,591.73,2.02
"290 Kress Venture Dr, China Grove, NC, 28023",-80.5437504,35.5659987,800361,Rowan-Salisbury Schools,Carson High,Southwest Region,12-Sep,0,B,73,Exceeded,31,1,1,90,93,B,71,C,68,0.935,2.05,13.09,0,0,0.92,0.939,2.05,20.24,0.07,0,0.78,0.951,1.27,14.02,0.07,0,1.2,0.01,0,2006,1,7,131,1.9,H,972,939,997,1006,0.33,0.4,0.49,0.52,0.17,0.15,0.15,0.31,0.26,0.51,290 Kress Venture Dr,China Grove,NC,28023,P,R,Regular School,Traditional Calendar,1222,1,0,0.93,0.222,0.333,0.444,72,10,0.167,0.099,0,0.056,0.957,800,361,Rowan-Salisbury Schools,Carson High,1253,0.493216281,0.506783719,0.001596169,0.011173184,0.12849162,0.047086991,0.785315243,0.024740623,0.001596169,0,1222,426,76,0.3486,93.53,2129,33056918,1693,46,3.1,0,73.4,23.1,0.2,0.2,5682.81,86,1066.11,71,1829.49,69,8578.41,91,1360,1360,2267,36,36,7589,53,53,3705,188,10047,2705375,4871666,25913.12,484.89,1.8
"2900 N College Rd, Wilmington, NC, 28405",-77.8729674,34.3012724,650325,New Hanover County Schools,Emma B Trask Middle,Southeast Region,8-Jun,1,B,73,Exceeded,24,0,0,0,0,B,70,C,67,0.95,0.14,11.43,0,0,1.43,0.95,0.58,26.57,0.04,0.02,1.51,0.951,0.83,14.64,0.06,0,1.2,0.01,0,1996,0,14.78,50,1.16,M,0,1041,997,1006,0,0.53,0.49,0.52,0,0.19,0.15,0,0.53,0.51,2900 N College Rd,Wilmington,NC,28405,P,R,Regular School,Traditional Calendar,726,0,0,0.936,0.213,0.277,0.511,47,3,0.234,0.217,0.064,0,1,650,325,New Hanover County Schools,Emma B Trask Middle,726,0.524793388,0.475206612,0.006887052,0.013774105,0.111570248,0.17768595,0.640495868,0.049586777,0,0,726,288,67,0.3967,94.99,1585,70610100,2726,10,1,0,70.2,28.6,0.1,0.1,5458.65,103,886.16,96,2834.7,13,9179.51,67,1956,1956,3476,43,43,10816,58,58,5543,165,11971,2486929,6818257,41322.77,569.57,2.74
